param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7609121122273521,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8028640270233154,0.09484467037137964,0.05968141555786133,0.006488139370766625,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7609121122273521), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,4,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.7995916978564137,0.8046901172529313,0.804503582395087,0.806841046277666,0.7983734327346662,0.8027999753033528,0.0032463053344050107,520,0.829008536894599,0.8291733649208901,0.8295569834291512,0.8275512788047606,0.829008536894599,0.8288597401888002,0.0006842310606263703,530,1.3190081119537354,0.057783421367359554,0.041196775436401364,0.0069385101493188266,"{'n_estimators': 346, 'max_depth': 4, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
346,7,0.06105450329101332,0.9099010106178466,0.7380819985464547,1,0.8063858695652174,0.8163129973474801,0.8105726872246696,0.8083832335329342,0.8055367994598245,0.8094383174260251,0.0038522850690863625,4,0.9133167907361456,0.9162886597938145,0.9152095018145826,0.9140695666474796,0.914002478314746,0.9145773994613536,0.0010493358051783086,108,1.8059442520141602,0.045184706003403484,0.06992387771606445,0.007846419237944439,"{'n_estimators': 346, 'max_depth': 7, 'learning_rate': np.float64(0.06105450329101332), 'subsample': np.float64(0.9099010106178466), 'colsample_bytree': np.float64(0.7380819985464547), 'min_child_weight': 1}"
